"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 03 16:47:24 GMT 2023","Fri Feb 03 16:47:24 GMT 2023","1","","Store Standardised Invoices handler tests","","Store Standardised Invoices handler tests","Store Standardised Invoices handler with no destination bucket set","Store Standardised Invoices handler with no destination bucket set",""
"passed","Fri Feb 03 16:47:22 GMT 2023","Fri Feb 03 16:47:22 GMT 2023","4","","Expense documents fetcher","","Expense documents fetcher","Expense documents fetcher with request failure","Expense documents fetcher with request failure",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","0","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with `View.Database` not string","Athena view resource data getter with `View.Database` not string",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","2","","Standardised invoice default getter","","Standardised invoice default getter","Standardised invoice default getter with undefined line item fields","Standardised invoice default getter with undefined line item fields",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","3","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Move object with delete callback error","Move object with delete callback error",""
"passed","Fri Feb 03 16:47:22 GMT 2023","Fri Feb 03 16:47:22 GMT 2023","1","","Expense documents fetcher","","Expense documents fetcher","Expense documents fetcher without success status","Expense documents fetcher without success status",""
"passed","Fri Feb 03 16:47:20 GMT 2023","Fri Feb 03 16:47:20 GMT 2023","1","","Vendor service config getter","","Vendor service config getter","Vendor service config getter with no cached config and no vendor service config","Vendor service config getter with no cached config and no vendor service config",""
"passed","Fri Feb 03 16:47:20 GMT 2023","Fri Feb 03 16:47:20 GMT 2023","0","","Standardised invoice getter","","Standardised invoice getter","Standardised invoice getter with unsupported standardisation config module ID","Standardised invoice getter with unsupported standardisation config module ID",""
"passed","Fri Feb 03 16:47:35 GMT 2023","Fri Feb 03 16:47:35 GMT 2023","1","","objectsToCSV Given an array of self-similar objects with string values","","objectsToCSV Given an array of self-similar objects with string values","Returns a CSV containing one row for each object","Returns a CSV containing one row for each object",""
"passed","Fri Feb 03 16:47:35 GMT 2023","Fri Feb 03 16:47:35 GMT 2023","21","","Due date getter","","Due date getter","Due date getter with no Textract value","Due date getter with no Textract value",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","0","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched summary field value detection confidence defined but not number","S3 Textract data fetcher with fetched summary field value detection confidence defined but not number",""
"passed","Fri Feb 03 16:47:31 GMT 2023","Fri Feb 03 16:47:31 GMT 2023","552","","poll given a promise that resolves to the desired outcome sooner than we timeout","","poll given a promise that resolves to the desired outcome sooner than we timeout","does not spawn unnecessary promises","does not spawn unnecessary promises",""
"passed","Fri Feb 03 16:47:41 GMT 2023","Fri Feb 03 16:47:41 GMT 2023","1","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 01.02.2000","Standardised date text getter with 01.02.2000",""
"passed","Fri Feb 03 16:47:34 GMT 2023","Fri Feb 03 16:47:34 GMT 2023","1","","Unit price getter","","Unit price getter","Unit price getter with money parsing error","Unit price getter with money parsing error",""
"passed","Fri Feb 03 16:47:19 GMT 2023","Fri Feb 03 16:47:19 GMT 2023","1","","Expense documents storer","","Expense documents storer","Expense documents storer with no error","Expense documents storer with no error",""
"passed","Fri Feb 03 16:47:16 GMT 2023","Fri Feb 03 16:47:16 GMT 2023","28","","Standardised invoice storer","","Standardised invoice storer","Standardised invoice storer without error","Standardised invoice storer without error",""
"passed","Fri Feb 03 16:47:19 GMT 2023","Fri Feb 03 16:47:19 GMT 2023","2","","Query execution validator","","Query execution validator","Query execution validator with query execution with failure state and error message","Query execution validator with query execution with failure state and error message",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item field type confidence defined but not number","S3 Textract data fetcher with fetched line item field type confidence defined but not number",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","1","","S3 event records getter tests","","S3 event records getter tests","S3 event records getter with body record bucket without name","S3 event records getter with body record bucket without name",""
"passed","Fri Feb 03 16:47:13 GMT 2023","Fri Feb 03 16:47:13 GMT 2023","0","","Extract handler test","","Extract handler test","Extract handler with event record that does not have a JSON serialisable body","Extract handler with event record that does not have a JSON serialisable body",""
"passed","Fri Feb 03 16:47:13 GMT 2023","Fri Feb 03 16:47:13 GMT 2023","7","","Extract handler test","","Extract handler test","Extract handler with valid event record calls textract function startExpenseAnalysis","Extract handler with valid event record calls textract function startExpenseAnalysis",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","0","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with `View.Workgroup` not string","Athena view resource data getter with `View.Workgroup` not string",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","0","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched summary field value detection empty object","S3 Textract data fetcher with fetched summary field value detection empty object",""
"passed","Fri Feb 03 16:47:41 GMT 2023","Fri Feb 03 16:47:41 GMT 2023","1","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 01/02/2000","Standardised date text getter with 01/02/2000",""
"passed","Fri Feb 03 16:47:19 GMT 2023","Fri Feb 03 16:47:19 GMT 2023","1","","Expense documents storer","","Expense documents storer","Expense documents storer with source file in failure folder","Expense documents storer with source file in failure folder",""
"passed","Fri Feb 03 16:47:18 GMT 2023","Fri Feb 03 16:47:18 GMT 2023","2","","src/handlers/clean/handler.test.ts","","src/handlers/clean/handler.test.ts","SQS output queue not defined","SQS output queue not defined",""
"passed","Fri Feb 03 16:47:39 GMT 2023","Fri Feb 03 16:47:39 GMT 2023","1","","Handler test for integration test support function","","Handler test for integration test support function","Input event with listS3Objects command calls listS3Objects function with given parameters","Input event with listS3Objects command calls listS3Objects function with given parameters",""
"passed","Fri Feb 03 16:47:46 GMT 2023","Fri Feb 03 16:47:46 GMT 2023","7","","Textract failure handler","","Textract failure handler","Textract failure handler","Textract failure handler",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","1","","Vendor invoice standardisation module ID getter","","Vendor invoice standardisation module ID getter","Vendor invoice standardisation module ID getter with no cached config and fetched config not valid JSON","Vendor invoice standardisation module ID getter with no cached config and fetched config not valid JSON",""
"passed","Fri Feb 03 16:47:18 GMT 2023","Fri Feb 03 16:47:18 GMT 2023","4","","src/handlers/clean/handler.test.ts","","src/handlers/clean/handler.test.ts","Clean handler with empty event batch","Clean handler with empty event batch",""
"passed","Fri Feb 03 16:47:34 GMT 2023","Fri Feb 03 16:47:34 GMT 2023","1","","Unit price getter","","Unit price getter","Unit price getter with Textract value","Unit price getter with Textract value",""
"passed","Fri Feb 03 16:47:34 GMT 2023","Fri Feb 03 16:47:34 GMT 2023","1","","Subtotal getter","","Subtotal getter","Subtotal getter with Textract value","Subtotal getter with Textract value",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","0","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched JSON array of empty objects","S3 Textract data fetcher with fetched JSON array of empty objects",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","1","","S3 event records getter tests","","S3 event records getter tests","S3 event records getter with body JSON not object","S3 event records getter with body JSON not object",""
"passed","Fri Feb 03 16:47:44 GMT 2023","Fri Feb 03 16:47:44 GMT 2023","1","","src/shared/utils/date-utils.test.ts","","src/shared/utils/date-utils.test.ts","Number is zero-padded with a number that is double digits","Number is zero-padded with a number that is double digits",""
"passed","Fri Feb 03 16:47:44 GMT 2023","Fri Feb 03 16:47:44 GMT 2023","1","","Quantity getter","","Quantity getter","Quantity getter with value 10,000","Quantity getter with value 10,000",""
"passed","Fri Feb 03 16:47:40 GMT 2023","Fri Feb 03 16:47:40 GMT 2023","1","","Invoice receipt date getter","","Invoice receipt date getter","Invoice receipt date getter with Textract value","Invoice receipt date getter with Textract value",""
"passed","Fri Feb 03 16:47:36 GMT 2023","Fri Feb 03 16:47:36 GMT 2023","2","","Price getter","","Price getter","Price getter with Textract value","Price getter with Textract value",""
"passed","Fri Feb 03 16:47:46 GMT 2023","Fri Feb 03 16:47:46 GMT 2023","0","","Number from money text getter","","Number from money text getter","Number from money text getter with £10000.00","Number from money text getter with £10000.00",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","4","","Vendor invoice standardisation module ID getter","","Vendor invoice standardisation module ID getter","Vendor invoice standardisation module ID getter with no cached config and fetch error","Vendor invoice standardisation module ID getter with no cached config and fetch error",""
"passed","Fri Feb 03 16:47:22 GMT 2023","Fri Feb 03 16:47:22 GMT 2023","1","","Expense documents fetcher","","Expense documents fetcher","Expense documents fetcher with response with one page of documents","Expense documents fetcher with response with one page of documents",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","0","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with `View` not object","Athena view resource data getter with `View` not object",""
"passed","Fri Feb 03 16:47:33 GMT 2023","Fri Feb 03 16:47:33 GMT 2023","3","","Store Raw Invoice Textract Data handler tests","","Store Raw Invoice Textract Data handler tests","Store Raw Invoice Textract Data handler with two failing records","Store Raw Invoice Textract Data handler with two failing records",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched summary field type empty object","S3 Textract data fetcher with fetched summary field type empty object",""
"passed","Fri Feb 03 16:47:13 GMT 2023","Fri Feb 03 16:47:13 GMT 2023","2","","Extract handler test","","Extract handler test","Extract handler with an undefined JobId throws error","Extract handler with an undefined JobId throws error",""
"passed","Fri Feb 03 16:47:23 GMT 2023","Fri Feb 03 16:47:23 GMT 2023","2","","Transaction CSV To JSON Event handler test","","Transaction CSV To JSON Event handler test","should throw error with failing idpClient or eventNameRules Lookup","should throw error with failing idpClient or eventNameRules Lookup",""
"passed","Fri Feb 03 16:47:20 GMT 2023","Fri Feb 03 16:47:20 GMT 2023","1","","Standardised invoice getter","","Standardised invoice getter","Standardised invoice getter with no standardisation config module ID","Standardised invoice getter with no standardisation config module ID",""
"passed","Fri Feb 03 16:47:39 GMT 2023","Fri Feb 03 16:47:39 GMT 2023","9","","Handler test for integration test support function","","Handler test for integration test support function","Input event with getS3Object command calls getS3Object function with given parameters","Input event with getS3Object command calls getS3Object function with given parameters",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line items defined but not array","S3 Textract data fetcher with fetched line items defined but not array",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","1","","Queued expense analysis notification data getter","","Queued expense analysis notification data getter","Queued expense analysis notification data getter with record body not object","Queued expense analysis notification data getter with record body not object",""
"passed","Fri Feb 03 16:47:23 GMT 2023","Fri Feb 03 16:47:23 GMT 2023","2","","Transaction CSV To JSON Event handler test","","Transaction CSV To JSON Event handler test","should call processRow with the expected paramaters","should call processRow with the expected paramaters",""
"passed","Fri Feb 03 16:47:16 GMT 2023","Fri Feb 03 16:47:16 GMT 2023","11","","Standardised invoice storer","","Standardised invoice storer","Standardised invoice storer with S3 storing failure","Standardised invoice storer with S3 storing failure",""
"passed","Fri Feb 03 16:47:41 GMT 2023","Fri Feb 03 16:47:41 GMT 2023","2","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with invalid format","Standardised date text getter with invalid format",""
"passed","Fri Feb 03 16:47:41 GMT 2023","Fri Feb 03 16:47:41 GMT 2023","3","","augmentTestCases Given an array of test paths and record containing hardcoded data","","augmentTestCases Given an array of test paths and record containing hardcoded data","merges the hardcoded data into each test path","merges the hardcoded data into each test path",""
"passed","Fri Feb 03 16:47:20 GMT 2023","Fri Feb 03 16:47:20 GMT 2023","4","","Vendor service config getter","","Vendor service config getter","Vendor service config getter with cached config","Vendor service config getter with cached config",""
"passed","Fri Feb 03 16:47:34 GMT 2023","Fri Feb 03 16:47:34 GMT 2023","4","","Unit price getter","","Unit price getter","Unit price getter with no Textract value","Unit price getter with no Textract value",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","0","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched summary field type defined but not object","S3 Textract data fetcher with fetched summary field type defined but not object",""
"passed","Fri Feb 03 16:47:36 GMT 2023","Fri Feb 03 16:47:36 GMT 2023","3","","Price getter","","Price getter","Price getter with money parsing error","Price getter with money parsing error",""
"passed","Fri Feb 03 16:47:20 GMT 2023","Fri Feb 03 16:47:20 GMT 2023","0","","Vendor service config getter","","Vendor service config getter","Vendor service config getter with invalid fetched config","Vendor service config getter with invalid fetched config",""
"passed","Fri Feb 03 16:47:44 GMT 2023","Fri Feb 03 16:47:44 GMT 2023","5","","Invoice receipt ID getter","","Invoice receipt ID getter","Invoice receipt ID getter with no Textract value","Invoice receipt ID getter with no Textract value",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item field type text defined but not string","S3 Textract data fetcher with fetched line item field type text defined but not string",""
"passed","Fri Feb 03 16:47:40 GMT 2023","Fri Feb 03 16:47:40 GMT 2023","6","","Invoice receipt date getter","","Invoice receipt date getter","Invoice receipt date getter with no Textract value","Invoice receipt date getter with no Textract value",""
"passed","Fri Feb 03 16:47:19 GMT 2023","Fri Feb 03 16:47:19 GMT 2023","1","","Expense documents storer","","Expense documents storer","Expense documents storer with document fetch and failure handler errors","Expense documents storer with document fetch and failure handler errors",""
"passed","Fri Feb 03 16:47:46 GMT 2023","Fri Feb 03 16:47:46 GMT 2023","2","","Number from money text getter","","Number from money text getter","Number from money text getter with invalid money text","Number from money text getter with invalid money text",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item field type defined but not object","S3 Textract data fetcher with fetched line item field type defined but not object",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","0","","S3 event records getter tests","","S3 event records getter tests","S3 event records getter with body record without bucket","S3 event records getter with body record without bucket",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","0","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item field value detection text defined but not string","S3 Textract data fetcher with fetched line item field value detection text defined but not string",""
"passed","Fri Feb 03 16:47:12 GMT 2023","Fri Feb 03 16:47:12 GMT 2023","2","","src/shared/utils/custom-resource-utils.test.ts","","src/shared/utils/custom-resource-utils.test.ts","Result sender with deletion event","Result sender with deletion event",""
"passed","Fri Feb 03 16:47:46 GMT 2023","Fri Feb 03 16:47:46 GMT 2023","0","","Number from money text getter","","Number from money text getter","Number from money text getter with £10,000.00","Number from money text getter with £10,000.00",""
"passed","Fri Feb 03 16:47:20 GMT 2023","Fri Feb 03 16:47:20 GMT 2023","1","","Standardised invoice getter","","Standardised invoice getter","Standardised invoice getter with vendor service config fetch error","Standardised invoice getter with vendor service config fetch error",""
"passed","Fri Feb 03 16:47:19 GMT 2023","Fri Feb 03 16:47:19 GMT 2023","1","","Query execution validator","","Query execution validator","Query execution validator with query execution with failure state","Query execution validator with query execution with failure state",""
"passed","Fri Feb 03 16:47:34 GMT 2023","Fri Feb 03 16:47:34 GMT 2023","5","","Process Row test","","Process Row test","should throw error with failing getEventNameFromRules function","should throw error with failing getEventNameFromRules function",""
"passed","Fri Feb 03 16:47:19 GMT 2023","Fri Feb 03 16:47:19 GMT 2023","1","","Query execution validator","","Query execution validator","Query execution validator with query execution without state","Query execution validator with query execution without state",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","5","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Fetch object with undefined error","Fetch object with undefined error",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","1","","Vendor invoice standardisation module ID getter","","Vendor invoice standardisation module ID getter","Vendor invoice standardisation module ID getter with no cached config and fetched config JSON array item not valid","Vendor invoice standardisation module ID getter with no cached config and fetched config JSON array item not valid",""
"passed","Fri Feb 03 16:47:15 GMT 2023","Fri Feb 03 16:47:15 GMT 2023","1","","Custom Athena view resource handler","","Custom Athena view resource handler","Custom Athena view resource handler with query execution start result without ID","Custom Athena view resource handler with query execution start result without ID",""
"passed","Fri Feb 03 16:47:19 GMT 2023","Fri Feb 03 16:47:19 GMT 2023","1","","Expense documents storer","","Expense documents storer","Expense documents storer with source file in success folder","Expense documents storer with source file in success folder",""
"passed","Fri Feb 03 16:47:38 GMT 2023","Fri Feb 03 16:47:38 GMT 2023","1","","Textract warnings logger","","Textract warnings logger","Textract warnings logger with single warning with code and pages","Textract warnings logger with single warning with code and pages",""
"passed","Fri Feb 03 16:47:35 GMT 2023","Fri Feb 03 16:47:35 GMT 2023","2","","Due date getter","","Due date getter","Due date getter with date parsing error","Due date getter with date parsing error",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","1","","Queued expense analysis notification data getter","","Queued expense analysis notification data getter","Queued expense analysis notification data getter with record body message document location without valid bucket","Queued expense analysis notification data getter with record body message document location without valid bucket",""
"passed","Fri Feb 03 16:47:41 GMT 2023","Fri Feb 03 16:47:41 GMT 2023","1","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 1.2.2000","Standardised date text getter with 1.2.2000",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","10","","Standardised invoice default getter","","Standardised invoice default getter","Standardised invoice default getter with undefined line item groups","Standardised invoice default getter with undefined line item groups",""
"passed","Fri Feb 03 16:47:19 GMT 2023","Fri Feb 03 16:47:19 GMT 2023","1","","Expense documents storer","","Expense documents storer","Expense documents storer with unsuccessful status","Expense documents storer with unsuccessful status",""
"passed","Fri Feb 03 16:47:41 GMT 2023","Fri Feb 03 16:47:41 GMT 2023","34","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with month abbreviation too short","Standardised date text getter with month abbreviation too short",""
"passed","Fri Feb 03 16:47:37 GMT 2023","Fri Feb 03 16:47:37 GMT 2023","12","","Tax getter","","Tax getter","Tax getter with no Textract value","Tax getter with no Textract value",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","2","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Put text with callback error","Put text with callback error",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched summary field value detection text defined but not string","S3 Textract data fetcher with fetched summary field value detection text defined but not string",""
"passed","Fri Feb 03 16:47:44 GMT 2023","Fri Feb 03 16:47:44 GMT 2023","1","","Quantity getter","","Quantity getter","Quantity getter with value 10000","Quantity getter with value 10000",""
"passed","Fri Feb 03 16:47:19 GMT 2023","Fri Feb 03 16:47:19 GMT 2023","5","","Expense documents storer","","Expense documents storer","Expense documents storer with invalid record","Expense documents storer with invalid record",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched summary field type confidence defined but not number","S3 Textract data fetcher with fetched summary field type confidence defined but not number",""
"passed","Fri Feb 03 16:47:46 GMT 2023","Fri Feb 03 16:47:46 GMT 2023","1","","Number from money text getter","","Number from money text getter","Number from money text getter with 10000.00","Number from money text getter with 10000.00",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","1","","S3 event records getter tests","","S3 event records getter tests","S3 event records getter with invalid body JSON","S3 event records getter with invalid body JSON",""
"passed","Fri Feb 03 16:47:18 GMT 2023","Fri Feb 03 16:47:18 GMT 2023","2","","src/handlers/clean/handler.test.ts","","src/handlers/clean/handler.test.ts","Clean handler with valid event record that has unwanted field","Clean handler with valid event record that has unwanted field",""
"passed","Fri Feb 03 16:47:32 GMT 2023","Fri Feb 03 16:47:32 GMT 2023","1","","Textract success handler","","Textract success handler","Textract success handler with no error","Textract success handler with no error",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","101","","Vendor invoice standardisation module ID getter","","Vendor invoice standardisation module ID getter","Vendor invoice standardisation module ID getter called multiple times in parallel","Vendor invoice standardisation module ID getter called multiple times in parallel",""
"passed","Fri Feb 03 16:47:33 GMT 2023","Fri Feb 03 16:47:33 GMT 2023","0","","Highest confidence Textract value getter","","Highest confidence Textract value getter","Highest confidence Textract value getter with one matching field","Highest confidence Textract value getter with one matching field",""
"passed","Fri Feb 03 16:47:44 GMT 2023","Fri Feb 03 16:47:44 GMT 2023","3","","Quantity getter","","Quantity getter","Quantity getter with value 10.000","Quantity getter with value 10.000",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","4","","Standardised invoice default getter","","Standardised invoice default getter","Standardised invoice default getter with undefined line items","Standardised invoice default getter with undefined line items",""
"passed","Fri Feb 03 16:47:12 GMT 2023","Fri Feb 03 16:47:12 GMT 2023","1","","src/shared/utils/custom-resource-utils.test.ts","","src/shared/utils/custom-resource-utils.test.ts","Result sender with no error","Result sender with no error",""
"passed","Fri Feb 03 16:47:35 GMT 2023","Fri Feb 03 16:47:35 GMT 2023","0","","objectsToCSV Given a list of keys to filter","","objectsToCSV Given a list of keys to filter","removes those keys from the output","removes those keys from the output",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","2","","S3 event records getter tests","","S3 event records getter tests","S3 event records getter with body record empty object","S3 event records getter with body record empty object",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","0","","Vendor invoice standardisation module ID getter","","Vendor invoice standardisation module ID getter","Vendor invoice standardisation module ID getter with no cached config and fetched config JSON not array","Vendor invoice standardisation module ID getter with no cached config and fetched config JSON not array",""
"passed","Fri Feb 03 16:47:15 GMT 2023","Fri Feb 03 16:47:15 GMT 2023","2","","Custom Athena view resource handler","","Custom Athena view resource handler","Custom Athena view resource handler with request type ""Delete""","Custom Athena view resource handler with request type ""Delete""",""
"passed","Fri Feb 03 16:47:23 GMT 2023","Fri Feb 03 16:47:23 GMT 2023","2","","src/handlers/store-transactions/handler.test.ts","","src/handlers/store-transactions/handler.test.ts","Store Transactions handler with some valid events calls s3","Store Transactions handler with some valid events calls s3",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","1","","S3 event records getter tests","","S3 event records getter tests","S3 event records getter with body record S3 object without key","S3 event records getter with body record S3 object without key",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","2","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Put text without callback error","Put text without callback error",""
"passed","Fri Feb 03 16:47:41 GMT 2023","Fri Feb 03 16:47:41 GMT 2023","1","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 01 02 2000","Standardised date text getter with 01 02 2000",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","2","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Delete object with callback error","Delete object with callback error",""
